C:\Users\이우진\.jdks\corretto-11.0.19\bin\jcmd.exe 15108 GC.class_histogram
15108:
 num     #instances         #bytes  class name (module)
1331:             1             40  [Lcom.sun.org.apache.xerces.internal.util.Status; (java.xml@17.0.6)
1332:             1             40  [Ljava.lang.Thread$State; (java.base@17.0.6)
1333:             1             40  [Ljava.lang.invoke.VarHandle$AccessType; (java.base@17.0.6)
1334:             1             40  [Ljava.time.format.SignStyle; (java.base@17.0.6)
1335:             1             40  [Ljava.time.format.TextStyle; (java.base@17.0.6)
1336:             1             40  [Ljava.util.stream.StreamOpFlag; (java.base@17.0.6)
1337:             1             40  [Ljavax.net.ssl.SSLEngineResult$HandshakeStatus; (java.base@17.0.6)
1338:             1             40  [Lkotlinx.coroutines.scheduling.CoroutineScheduler$WorkerState;
1339:             1             40  [Lname.kropp.kotlinx.gettext.PoData$Key;
1340:             1             40  [Lokhttp3.TlsVersion;
1341:             1             40  [Lokio.ByteString;
1342:             1             40  [Lsun.nio.fs.WindowsPathType; (java.base@17.0.6)
1343:             1             40  [Lsun.security.ssl.CipherSuite$MacAlg; (java.base@17.0.6)
1344:             1             40  [Lsun.security.ssl.ContentType; (java.base@17.0.6)
1345:             1             40  [Lsun.security.ssl.SSLKeyExchange$T12KeyAgreement; (java.base@17.0.6)
1346:             1             40  [Lsun.security.ssl.X509Authentication; (java.base@17.0.6)
1347:             1             40  [Lsun.security.util.DisabledAlgorithmConstraints$Constraint$Operator; (java.base@17.0.6)
1348:             1             40  [Lsun.util.locale.provider.LocaleProviderAdapter$Type; (java.base@17.0.6)
1349:             1             40  [[Ljava.lang.invoke.LambdaForm$Name; (java.base@17.0.6)
1350:             1             40  TrayIcon$6
1351:             1             40  TrayIcon$6$1
1352:             1             40  com.intellij.internal.statistic.eventLog.validator.SimpleValidationRuleStorage
1353:             1             40  com.jetbrains.fus.reporting.schema.EventId3
1354:             1             40  com.jetbrains.toolbox.ActionProgress
1355:             1             40  com.jetbrains.toolbox.ApplicationDiskUsageImpl
1356:             1             40  com.jetbrains.toolbox.ApplicationDiskUsageImpl$1
1357:             1             40  com.jetbrains.toolbox.ApplicationManagerImpl$1
1358:             1             40  com.jetbrains.toolbox.ApplicationManagerImpl$1$1
1359:             1             40  com.jetbrains.toolbox.ApplicationManagerImpl$2
1360:             1             40  com.jetbrains.toolbox.ApplicationManagerImpl$2$1
1361:             1             40  com.jetbrains.toolbox.ApplicationManagerImpl$3
1362:             1             40  com.jetbrains.toolbox.ApplicationManagerImpl$4
1363:             1             40  com.jetbrains.toolbox.ApplicationManagerImpl$5
1364:             1             40  com.jetbrains.toolbox.ApplicationPendingActions
1365:             1             40  com.jetbrains.toolbox.AutoUpdateManager$1
1366:             1             40  com.jetbrains.toolbox.AutoUpdateManager$1$1
1367:             1             40  com.jetbrains.toolbox.DownloadManagerImpl
1368:             1             40  com.jetbrains.toolbox.DownloadManagerImpl$2
1369:             1             40  com.jetbrains.toolbox.DownloadManagerImpl$2$1
1370:             1             40  com.jetbrains.toolbox.DownloadManagerImpl$3
1371:             1             40  com.jetbrains.toolbox.DownloadManagerImpl$3$1
1372:             1             40  com.jetbrains.toolbox.JetBrainsAnalyticsImpl$2
1373:             1             40  com.jetbrains.toolbox.JetBrainsAnalyticsImpl$updateFusAssistant$1
1374:             1             40  com.jetbrains.toolbox.LocalApplications$1
1375:             1             40  com.jetbrains.toolbox.LocalApplications$1$1
1376:             1             40  com.jetbrains.toolbox.OnboardingManagerImpl$1
1377:             1             40  com.jetbrains.toolbox.OnboardingManagerImpl$1$1
1378:             1             40  com.jetbrains.toolbox.ProgressState
1379:             1             40  com.jetbrains.toolbox.RefreshingValue
1380:             1             40  com.jetbrains.toolbox.RemoteApplications
1381:             1             40  com.jetbrains.toolbox.SettingsManagerImpl
1382:             1             40  com.jetbrains.toolbox.SettingsManagerImpl$1
1383:             1             40  com.jetbrains.toolbox.SettingsManagerImpl$1$1
1384:             1             40  com.jetbrains.toolbox.SnackbarInfo
1385:             1             40  com.jetbrains.toolbox.StatisticsManagerImpl$1
1386:             1             40  com.jetbrains.toolbox.StorageManagerImpl$1
1387:             1             40  com.jetbrains.toolbox.UpdateManagerImpl$1
1388:             1             40  com.jetbrains.toolbox.UpdateManagerImpl$1$1
1389:             1             40  com.jetbrains.toolbox.UpdateManagerImpl$2
1390:             1             40  com.jetbrains.toolbox.UpdateManagerImpl$3
1391:             1             40  com.jetbrains.toolbox.WindowsFileAssociationsUpdater
1392:             1             40  com.jetbrains.toolbox.WindowsFileAssociationsUpdater$1
1393:             1             40  com.jetbrains.toolbox.WindowsFileAssociationsUpdater$2
1394:             1             40  com.jetbrains.toolbox.accounts.AccountManagerImpl$1
1395:             1             40  com.jetbrains.toolbox.accounts.AccountManagerImpl$1$1
1396:             1             40  com.jetbrains.toolbox.accounts.AccountManagerImpl$2
1397:             1             40  com.jetbrains.toolbox.accounts.AccountManagerImpl$3
1398:             1             40  com.jetbrains.toolbox.accounts.AccountManagerImpl$accounts$1
1399:             1             40  com.jetbrains.toolbox.accounts.oauth.jba.JetBrainsAccountProviderImpl$urls$2
1400:             1             40  com.jetbrains.toolbox.datamodel.ModelHolder$1
1401:             1             40  com.jetbrains.toolbox.datamodel.ModelHolder$1$1
1402:             1             40  com.jetbrains.toolbox.datamodel.ProxySettings
1403:             1             40  com.jetbrains.toolbox.enterprise.EnterpriseAppVersionChecker$1$2
1404:             1             40  com.jetbrains.toolbox.enterprise.EnterpriseAppVersionChecker$2
1405:             1             40  com.jetbrains.toolbox.enterprise.EnterpriseAppVersionChecker$2$1
1406:             1             40  com.jetbrains.toolbox.enterprise.EnterpriseApplicationHandler$1
1407:             1             40  com.jetbrains.toolbox.enterprise.EnterpriseConfigManagerImpl
1408:             1             40  com.jetbrains.toolbox.enterprise.EnterpriseIntelliJAuthManager
1409:             1             40  com.jetbrains.toolbox.enterprise.ToolboxEnterpriseAccountProviderImpl$2
1410:             1             40  com.jetbrains.toolbox.enterprise.ToolboxEnterpriseAccountProviderImpl$activeAccount$1
1411:             1             40  com.jetbrains.toolbox.i18n.I18nManager$1
1412:             1             40  com.jetbrains.toolbox.i18n.I18nManager$1$2
1413:             1             40  com.jetbrains.toolbox.i18n.LocalizationApplicationHandler$1
1414:             1             40  com.jetbrains.toolbox.i18n.LocalizationApplicationHandler$1$1
1415:             1             40  com.jetbrains.toolbox.intellij.IntelliJPluginsProxyImpl
1416:             1             40  com.jetbrains.toolbox.intellij.IntelliJPluginsProxyImpl$1
1417:             1             40  com.jetbrains.toolbox.intellij.IntelliJPluginsProxyImpl$1$1
1418:             1             40  com.jetbrains.toolbox.intellij.notification.IntelliJUpdateNotifier$2
1419:             1             40  com.jetbrains.toolbox.interop.cef.NativeGUIProcessKt$createToolboxServices$16
1420:             1             40  com.jetbrains.toolbox.interop.cef.NativeGUIProcessKt$createToolboxServices$19
1421:             1             40  com.jetbrains.toolbox.interop.cef.NativeGUIProcessKt$createToolboxServices$9
1422:             1             40  com.jetbrains.toolbox.interop.cef.NativeGUIProcessKt$createToolboxServices$9$1
1423:             1             40  com.jetbrains.toolbox.interop.cef.NativeGUIProcessKt$localToolsProvider$1
1424:             1             40  com.jetbrains.toolbox.interop.cef.NativeGUIProcessKt$localToolsProvider$1$1
1425:             1             40  com.jetbrains.toolbox.managers.ServiceManagerImpl
1426:             1             40  com.jetbrains.toolbox.managers.ServiceManagerImpl$1
1427:             1             40  com.jetbrains.toolbox.managers.ServiceManagerImpl$1$1
1428:             1             40  com.jetbrains.toolbox.managers.ServiceManagerImpl$2$1
1429:             1             40  com.jetbrains.toolbox.managers.ServiceManagerImpl$serviceInstances$1
1430:             1             40  com.jetbrains.toolbox.projects.ProjectManagerImpl$2
1431:             1             40  com.jetbrains.toolbox.projects.local.IntelliJProjectSource$1
1432:             1             40  com.jetbrains.toolbox.projects.local.IntelliJProjectSource$1$1
1433:             1             40  com.jetbrains.toolbox.projects.local.VisualStudioProjectSource$1
1434:             1             40  com.jetbrains.toolbox.projects.local.VisualStudioProjectSource$1$1
1435:             1             40  com.jetbrains.toolbox.projects.remote.SpaceProjectSource$1
1436:             1             40  com.jetbrains.toolbox.projects.remote.SpaceProjectSource$1$1
1437:             1             40  com.jetbrains.toolbox.shell.OSShellLaunchersEvents$1
1438:             1             40  com.jetbrains.toolbox.shell.OSShellLaunchersEvents$1$1
1439:             1             40  com.jetbrains.toolbox.shell.OSShellLaunchersEvents$2
1440:             1             40  com.jetbrains.toolbox.shell.OSShellLaunchersEvents$3
1441:             1             40  com.jetbrains.toolbox.shell.OSShellLaunchersEvents$3$1
1442:             1             40  com.jetbrains.toolbox.shell.ShellEnvironment
1443:             1             40  com.jetbrains.toolbox.theme.ThemeManagerImpl$1
1444:             1             40  com.jetbrains.toolbox.theme.ThemeManagerImpl$1$1
1445:             1             40  com.jetbrains.toolbox.tools.provider.WindowsLocalToolsProvider
1446:             1             40  com.jetbrains.toolbox.tools.provider.WindowsLocalToolsProvider$1
1447:             1             40  com.jetbrains.toolbox.tools.provider.WindowsLocalToolsProvider$1$1
1448:             1             40  com.jetbrains.toolbox.tools.provider.WindowsLocalToolsProvider$1$2
1449:             1             40  com.sun.management.internal.DiagnosticCommandImpl (jdk.management@17.0.6)
1450:             1             40  com.sun.org.apache.xerces.internal.impl.XMLEntityScanner$1 (java.xml@17.0.6)
1451:             1             40  com.sun.org.apache.xerces.internal.jaxp.DocumentBuilderFactoryImpl (java.xml@17.0.6)
1452:             1             40  com.sun.org.apache.xerces.internal.utils.XMLSecurityManager (java.xml@17.0.6)
1453:             1             40  com.sun.xml.internal.stream.util.BufferAllocator (java.xml@17.0.6)
1454:             1             40  compose.SnackbarManagerImpl
1455:             1             40  java.awt.image.BufferedImage (java.desktop@17.0.6)
1456:             1             40  java.io.BufferedInputStream (java.base@17.0.6)
1457:             1             40  java.io.FilePermission (java.base@17.0.6)
1458:             1             40  java.lang.ArithmeticException (java.base@17.0.6)
1459:             1             40  java.lang.ArrayIndexOutOfBoundsException (java.base@17.0.6)
1460:             1             40  java.lang.ClassCastException (java.base@17.0.6)
1461:             1             40  java.lang.VirtualMachineError (java.base@17.0.6)
1462:             1             40  java.lang.invoke.BoundMethodHandle$Species_LLL (java.base@17.0.6)
1463:             1             40  java.lang.invoke.VarHandleInts$FieldStaticReadWrite (java.base@17.0.6)
1464:             1             40  java.lang.invoke.VarHandleReferences$Array (java.base@17.0.6)
1465:             1             40  java.time.format.DateTimeFormatterBuilder (java.base@17.0.6)
1466:             1             40  java.util.ResourceBundle$2 (java.base@17.0.6)
1467:             1             40  java.util.ServiceLoader$LazyClassPathLookupIterator (java.base@17.0.6)
